DateTime,GPS_Y,GPS_Z,Acc_Y,Acc_Z,Fix
10:06.1,,,-0.000256261,-0.000352424,
10:06.1,,,-0.000289529,-0.000549169,
10:06.1,,,-0.000116955,-0.001165392,
10:06.1,,,-0.000177512,-0.000290828,
10:06.1,,,-0.00020766,-0.000876123,
10:06.1,,,-8.65467E-05,-0.001902988,
10:06.1,,,-0.000273155,-0.002064386,
10:06.1,,,-0.000197524,-0.00148247,
10:06.1,,,-0.000135668,-0.00122075,
10:06.1,0,113.19,-0.000127351,-0.001106654,3
10:06.1,,,-0.000085767,-0.000635715,
10:06.1,,,-5.79577E-05,-0.000575419,
10:06.1,,,7.04329E-05,-0.000427795,
10:06.1,,,4.10642E-05,-0.000166856,
10:06.1,,,0.000072772,0.000194145,
10:06.1,,,-3.79454E-05,0.000379454,
10:06.1,,,-2.65098E-05,0.000595951,
10:06.1,,,-0.000140346,0.001282607,
10:06.1,,,-0.000209739,0.001606182,
10:06.1,0.000912188,113.19,-0.000122153,0.000194665,3
10:06.1,,,-9.95417E-05,5.4579E-06,
10:06.1,,,4.99008E-05,0.000602448,
10:06.1,,,-4.49627E-05,0.00122127,
10:06.1,,,-0.000319937,0.001406319,
10:06.1,,,-0.000319157,0.001355379,
10:06.1,,,-0.000169455,0.001911045,
10:06.1,,,-0.000161138,0.001649585,
10:06.1,,,0.000020792,0.002346637,
10:06.1,,,0.000217017,0.001305738,
10:06.1,-0.00132196,113.188,0.000100321,0.000326434,3
10:06.1,,,-0.000148143,0.001181765,
10:06.1,,,-0.000121633,0.000971246,
10:06.1,,,-0.000119814,0.001905067,
10:06.1,,,-0.000147103,0.002682428,
10:06.1,,,-8.23883E-05,0.002242677,
10:06.1,,,-0.000117475,0.001598645,
10:06.1,,,-8.99254E-05,0.000684057,
10:06.1,,,-7.95294E-05,0.000639354,
10:06.1,,,-0.000171534,0.000412721,
10:06.1,0.000409772,113.192,-0.000170754,0.000502127,3
10:06.1,,,-0.000187648,0.000310061,
10:06.1,,,-0.000255742,7.17324E-05,
10:06.1,,,-0.000144245,-0.000770863,
10:06.1,,,-0.000204541,-0.002054769,
10:06.1,,,-0.000327474,-0.00116929,
10:06.1,,,-0.000274454,-0.001162013,
10:06.1,,,-0.000127091,-0.001044018,
10:06.1,,,-4.62622E-05,-0.001015169,
10:06.1,,,-0.000031188,-0.00166388,
10:06.1,-0.00132196,113.189,-0.000173873,-0.001568756,3
10:06.1,,,-0.000317078,-0.001396443,
10:06.1,,,-0.000231571,-9.98016E-05,
10:06.1,,,-0.000262239,-0.000278873,
10:06.1,,,-0.000109158,-0.001748867,
10:06.1,,,-0.000230791,-0.000968647,
10:06.1,,,-0.00028485,-0.000731878,
10:06.1,,,-5.43191E-05,-0.000979823,
10:06.1,,,-0.00028641,-0.000638055,
10:06.1,,,-0.000275754,-0.000178551,
10:06.1,-0.000409772,113.191,-0.000188428,0.00085663,3
10:06.1,,,-0.000186608,0.000818425,
10:06.1,,,-0.000166596,0.001271171,
10:06.1,,,-0.000138787,0.001809164,
10:06.1,,,-0.000127091,0.001089501,
10:06.1,,,-5.27597E-05,0.000896395,
10:06.1,,,0.000160618,0.001612939,
10:06.1,,,-1.5594E-06,0.001462717,
10:06.1,,,-0.000106819,0.001263894,
10:06.1,,,-0.000218576,0.002137418,
10:06.1,0.000502416,113.192,-0.000256261,0.002350016,3
10:07.1,,,-2.49504E-05,0.002116886,
10:07.1,,,-0.000111757,0.002374966,
10:07.1,,,-0.000272375,0.001527692,
10:07.1,,,-0.000325655,0.000617263,
10:07.1,,,-0.000242747,0.002306093,
10:07.1,,,-9.22645E-05,0.003970232,
10:07.1,,,3.19677E-05,0.002670473,
10:07.1,,,3.84652E-05,0.001019848,
10:07.1,,,7.797E-07,0.001110813,
10:07.1,-0.000819544,113.191,-1.74133E-05,0.001215292,3
10:07.1,,,-0.000153341,0.001725216,
10:07.1,,,-0.000243526,0.000715765,
10:07.1,,,-0.000205841,-0.000996976,
10:07.1,,,-0.00010396,-0.001622556,
10:07.1,,,-5.04206E-05,-0.001930797,
10:07.1,,,6.88735E-05,-0.001730414,
10:07.1,,,-4.00246E-05,-0.002055289,
10:07.1,,,-0.000326434,-0.000907311,
10:07.1,,,-0.00038959,-0.00044105,
10:07.1,0,113.193,-0.000222215,-0.001756664,3
10:07.1,,,-0.000141126,-0.001414376,
10:07.1,,,-0.000133329,-0.001450762,
10:07.1,,,-7.14725E-05,-0.002154051,
10:07.1,,,-0.00010396,-0.001436207,
10:07.1,,,-0.000159059,-0.000752151,
10:07.1,,,-4.75617E-05,-0.000625839,
10:07.1,,,6.67943E-05,-0.000403365,
10:07.1,,,-0.000145024,0.001058053,
10:07.1,,,-0.000015594,0.001418794,
10:07.1,-0.000409772,113.193,8.13487E-05,0.000965269,3
10:07.1,,,-0.000202982,0.00213066,
10:07.1,,,-0.000132289,0.002120264,
10:07.1,,,-0.00013099,0.002389781,
10:07.1,,,-0.000161918,0.002906202,
10:07.1,,,-4.88612E-05,0.00234014,
10:07.1,,,-0.000119814,0.002151452,
10:07.1,,,-6.54948E-05,0.001765501,
10:07.1,,,-0.000218316,0.001702085,
10:07.1,,,-0.000299925,0.000724341,
10:07.1,-0.00132196,113.191,-5.66582E-05,-0.000331892,3
10:07.1,,,-3.6386E-06,0.001034402,
10:07.1,,,-0.000163737,0.000401026,
10:07.1,,,-0.000140346,-0.000889118,
10:07.1,,,-4.31434E-05,-0.000507585,
10:07.1,,,-9.8762E-06,-0.000327214,
10:07.1,,,0.000306942,-0.00096215,
10:07.1,,,0.000115915,-0.001096778,
10:07.1,,,-0.000335791,0.00093694,
10:07.1,,,-0.00028485,-0.000776321,
10:07.1,0.000912188,113.193,1.76732E-05,-0.001697667,3
10:07.1,,,8.68066E-05,-0.00023521,
10:07.1,,,6.00369E-05,-0.002055289,
10:07.1,,,-7.45913E-05,-0.002327145,
10:07.1,,,-6.80938E-05,-0.001241023,
10:07.1,,,0.00005198,-7.58908E-05,
10:07.1,,,-8.65467E-05,0.000723562,
10:07.1,,,-0.000117475,0.000719923,
10:07.1,,,-0.000191027,0.000539033,
10:07.1,,,7.77101E-05,-0.000603488,
10:07.1,-0.000409772,113.194,9.17447E-05,-4.54825E-05,3
10:07.1,,,-5.09404E-05,0.001858285,
10:07.1,,,3.76855E-05,0.002153012,
10:07.1,,,-7.61507E-05,0.001998111,
10:07.1,,,-0.000271336,0.002230982,
10:07.1,,,-0.000283291,0.001227508,
10:07.1,,,-0.000041584,-0.000407783,
10:07.1,,,-0.000189207,0.000096163,
10:07.1,,,-0.000252883,0.00031188,
10:07.1,,,-0.0003124,0.00028719,
10:07.1,0,113.196,-0.000422597,0.001564338,3
10:07.1,,,-0.000178811,0.0017668,
10:07.1,,,-0.000015594,0.001473893,
10:07.1,,,-0.000115136,-0.000469639,
10:07.1,,,-0.0003636,-0.000956432,
10:07.1,,,-0.000343848,-0.000173353,
10:07.1,,,-0.000173353,-0.000564503,
10:07.1,,,-0.000244306,0.000346707,
10:07.1,,,-0.000371917,0.000487832,
10:07.1,,,-0.000355803,0.000391669,
10:07.1,-0.00132196,113.193,-0.000148923,0.000184789,3
10:07.1,,,0.000109678,0.000083168,
10:07.1,,,0.00018323,-0.000209739,
10:07.1,,,2.72895E-05,-0.000585555,
10:07.1,,,-0.000431694,0.000374776,
10:07.1,,,-0.00049303,0.000254182,
10:07.1,,,-0.000333972,0.000641693,
10:07.1,,,-0.000230271,-2.8589E-06,
10:07.1,,,0.000112277,-0.001049996,
10:07.1,,,-3.87251E-05,0.000307722,
10:07.1,0.000912188,113.195,-4.78216E-05,0.000220915,3
10:07.1,,,0.0001037,0.000852992,
10:07.1,,,-4.23637E-05,0.001602543,
10:07.1,,,6.4975E-06,0.001011271,
10:07.1,,,-0.000194925,0.000438191,
10:07.1,,,-9.98016E-05,-0.000685616,
10:07.1,,,0.000195705,-0.000772163,
10:07.1,,,8.39477E-05,-0.000799712,
10:07.1,,,1.53341E-05,-0.000409862,
10:07.1,,,-3.53464E-05,-0.000632077,
10:08.1,0,113.197,0.000072772,-0.001425552,3
10:08.1,,,-7.97893E-05,-0.001315874,
10:08.1,,,-0.000189727,-0.001787852,
10:08.1,,,-7.48512E-05,-0.002168086,
10:08.1,,,-0.000128651,-0.002181861,
10:08.1,,,-3.09281E-05,-0.002355214,
10:08.1,,,-5.32795E-05,-0.001963285,
10:08.1,,,-0.000187388,-0.00111835,
10:08.1,,,-0.000322276,-0.001135243,
10:08.1,,,-0.000386991,-0.001183065,
10:08.1,-0.000409772,113.197,-0.000283291,-0.00124778,3
10:08.1,,,-9.43437E-05,-0.002471389,
10:08.1,,,-6.02968E-05,-0.002699841,
10:08.1,,,-0.000184009,-0.002138977,
10:08.1,,,-0.00026068,-0.00189831,
10:08.1,,,-0.00036412,-0.00077892,
10:08.1,,,-0.000270556,-0.00010526,
10:08.1,,,-9.51234E-05,0.000776581,
10:08.1,,,-8.78462E-05,0.000896915,
10:08.1,,,-3.61261E-05,-0.000114616,
10:08.1,0.000912188,113.198,-9.43437E-05,3.8985E-06,3
10:08.1,,,-4.39231E-05,0.000100841,
10:08.1,,,0.000136188,0.0008309,
10:08.1,,,-8.21284E-05,0.001629313,
10:08.1,,,-0.000161918,0.001054154,
10:08.1,,,-5.04206E-05,0.000132029,
10:08.1,,,-1.2995E-06,3.97647E-05,
10:08.1,,,0.000141386,-0.000603488,
10:08.1,,,0.000162957,-0.001409958,
10:08.1,,,9.64229E-05,-0.001104055,
10:08.1,9.26E-05,113.195,-0.000075371,-0.001461678,3
10:08.1,,,-0.00012969,-0.000771383,
10:08.1,,,-3.48266E-05,0.000328514,
10:08.1,,,-2.28712E-05,0.000474837,
10:08.1,,,-5.24998E-05,0.000561644,
10:08.1,,,-4.75617E-05,-0.000372177,
10:08.1,,,4.36632E-05,-6.78339E-05,
10:08.1,,,-8.21284E-05,0.000579317,
10:08.1,,,-0.000143725,5.66582E-05,
10:08.1,,,-0.000195705,0.000425456,
10:08.1,-0.000409772,113.197,-0.000328514,0.000495889,3
10:08.1,,,9.53833E-05,0.000315779,
10:08.1,,,0.00036464,2.18316E-05,
10:08.1,,,0.000114356,7.32918E-05,
10:08.1,,,-3.17078E-05,0.00026042,
10:08.1,,,-8.47274E-05,-0.000418699,
10:08.1,,,0.000122933,6.60146E-05,
10:08.1,,,0.000205061,0.001149278,
10:08.1,,,0.00028511,0.001257396,
10:08.1,,,0.000302524,0.000447028,
10:08.1,-0.000409772,113.197,-8.75863E-05,-0.000942397,3
10:08.1,,,4.21038E-05,-0.00116851,
10:08.1,,,0.00012917,0.000289789,
10:08.1,,,0.000248984,-5.48389E-05,
10:08.1,,,0.000297845,-0.001440366,
10:08.1,,,-5.79577E-05,-0.001505601,
10:08.1,,,-0.000140346,-0.000916667,
10:08.1,,,-0.000148143,-0.000595951,
10:08.1,,,3.1188E-06,-0.001763422,
10:08.1,,,-0.000113836,-0.001825798,
10:08.1,0.000502416,113.201,-0.000315519,-0.002271526,3
10:08.1,,,-0.000329813,-0.003376621,
10:08.1,,,-0.000438451,-0.00195055,
10:08.1,,,-0.000292907,-0.001549004,
10:08.1,,,-0.000115656,-0.00194977,
10:08.1,,,-0.000173873,-0.002242157,
10:08.1,,,-0.000067574,-0.002398877,
10:08.1,,,9.66828E-05,-0.001361876,
10:08.1,,,-0.00002599,-0.001742889,
10:08.1,,,-0.000223514,-0.002061267,
10:08.1,0.000912188,113.2,-0.000453526,-0.001357458,3
10:08.1,,,-0.000269256,-0.000280692,
10:08.1,,,0.000194665,0.000618302,
10:08.1,,,0.000437672,-2.93687E-05,
10:08.1,,,0.000385172,-0.000745393,
10:08.1,,,0.000108378,-0.000293167,
10:08.1,,,9.6163E-06,0.001267792,
10:08.1,,,0.000176472,0.001851528,
10:08.1,,,0.000438711,0.001564338,
10:08.1,,,0.000350605,0.001120949,
10:08.1,0.000502416,113.199,0.000447548,0.000215977,3
10:08.1,,,0.00057282,8.60269E-05,
10:08.1,,,0.000433513,0.000861828,
10:08.1,,,0.000273675,0.001105355,
10:08.1,,,6.13364E-05,-0.000593092,
10:08.1,,,5.22399E-05,-0.000967348,
10:08.1,,,4.44429E-05,-0.000171794,
10:08.1,,,0.00012891,-0.00080543,
10:08.1,,,0.000122673,-0.001262334,
10:08.1,,,-1.94925E-05,-0.002006688,
10:08.1,-0.000409772,113.198,-0.000136448,-0.00166414,3
10:08.1,,,-0.000187388,-0.001869201,
10:08.1,,,-6.36755E-05,-0.003520346,
10:08.1,,,-0.000144504,-0.002828752,
10:08.1,,,-0.000289269,-0.003234975,
10:08.1,,,-0.000247685,-0.003357128,
10:08.1,,,-0.0003649,-0.002537924,
10:08.1,,,-0.000256261,-0.003167401,
10:08.1,,,-0.000120854,-0.003147649,
10:08.1,,,-0.00013047,-0.003646397,
10:08.1,9.26E-05,113.197,-0.000174133,-0.003098008,3
10:09.1,,,-0.000327994,-0.002517132,
10:09.1,,,-0.000167895,-0.002307132,
10:09.1,,,0.000101361,-0.001604883,
10:09.1,,,0.000131509,-0.00106455,
10:09.1,,,6.54948E-05,4.60023E-05,
10:09.1,,,-3.69058E-05,-2.36509E-05,
10:09.1,,,-5.79577E-05,-0.00088496,
10:09.1,,,0.000150742,-0.001082224,
10:09.1,,,0.000243007,0.000238068,
10:09.1,0.001414604,113.2,0.000271855,0.001166691,3
10:09.1,,,0.000176732,0.000541632,
10:09.1,,,0.000146844,0.000917967,
10:09.1,,,3.40469E-05,0.001547705,
10:09.1,,,8.21284E-05,0.001078845,
10:09.1,,,0.000293687,0.000906791,
10:09.1,,,0.000283811,0.000821024,
10:09.1,,,0.00023469,0.000814007,
10:09.1,,,0.000106559,0.001599685,
10:09.1,,,0.000206361,0.002386922,
10:09.1,0.002326792,113.2,6.4975E-06,0.001984596,3
10:09.1,,,-0.000250544,0.001032063,
10:09.1,,,-0.000218576,0.000608166,
10:09.1,,,2.49504E-05,-0.000733178,
10:09.1,,,9.01853E-05,-0.001323151,
10:09.1,,,-0.000243266,-0.001275329,
10:09.1,,,-0.000246385,-0.001712481,
10:09.1,,,-0.000176212,-0.001253758,
10:09.1,,,-0.000100581,-0.001416195,
10:09.1,,,-1.87128E-05,-0.001764981,
10:09.1,0.000502416,113.198,-5.66582E-05,-0.002355994,3
10:09.1,,,0.00007797,-0.002745064,
10:09.1,,,8.3168E-06,-0.001730674,
10:09.1,,,-8.78462E-05,-0.001298201,
10:09.1,,,-0.000178551,-0.000881061,
10:09.1,,,-0.000193626,-0.000409083,
10:09.1,,,-3.35271E-05,-0.000853512,
10:09.1,,,2.31311E-05,-0.000400246,
10:09.1,,,0.0001549,-0.00052084,
10:09.1,,,0.000150482,-0.000730059,
10:09.1,9.26E-05,113.197,6.73141E-05,-0.000153081,3
10:09.1,,,0.000177252,-0.000303563,
10:09.1,,,0.00036308,-1.06559E-05,
10:09.1,,,0.000193626,9.48635E-05,
10:09.1,,,0.000210519,0.001008152,
10:09.1,,,0.000289269,0.001314054,
10:09.1,,,0.000090965,0.000350345,
10:09.1,,,1.48143E-05,0.000861049,
10:09.1,,,8.00492E-05,0.00109132,
10:09.1,,,0.000170235,0.000696532,
10:09.1,9.26E-05,113.197,0.000188168,0.001244401,3
10:09.1,,,0.000164517,0.002203952,
10:09.1,,,2.36509E-05,0.001462977,
10:09.1,,,-3.53464E-05,-0.000282251,
10:09.1,,,4.26236E-05,-0.000826742,
10:09.1,,,0.000221695,-0.001201778,
10:09.1,,,8.47274E-05,-0.001657382,
10:09.1,,,-0.000119814,-0.001852307,
10:09.1,,,-0.00010448,-0.001285985,
10:09.1,,,-0.000249244,-0.000636235,
10:09.1,0.000502416,113.197,-0.00018323,-0.000713426,3
10:09.1,,,4.05444E-05,-0.000897955,
10:09.1,,,0.000080569,-0.001521195,
10:09.1,,,0.000158279,-0.001401381,
10:09.1,,,0.000321496,-0.001412557,
10:09.1,,,0.000249764,-0.000985541,
10:09.1,,,-0.000148923,-4.73018E-05,
10:09.1,,,-0.000215457,-6.28958E-05,
10:09.1,,,-4.99008E-05,0.000318897,
10:09.1,,,0.000116175,0.000717324,
10:09.1,0.001004832,113.2,0.000316298,0.00049329,3
10:09.1,,,0.000365679,-0.000759688,
10:09.1,,,0.000470159,-0.001502222,
10:09.1,,,0.00039037,-0.00064949,
10:09.1,,,0.00018219,0.000334751,
10:09.1,,,-2.91088E-05,0.000964489,
10:09.1,,,0.000083168,0.00127273,
10:09.1,,,0.000410382,0.00054657,
10:09.1,,,0.000361261,-0.000247945,
10:09.1,,,0.00036438,-0.000575159,
10:09.1,0.001824376,113.2,0.000490431,-0.000382053,3
10:09.1,,,0.000249244,2.88489E-05,
10:09.1,,,-0.000251843,-0.000343068,
10:09.1,,,-0.000380234,2.20915E-05,
10:09.1,,,-0.000165037,0.000238848,
10:09.1,,,-6.65344E-05,-0.000202202,
10:09.1,,,0.000126571,-0.000784118,
10:09.1,,,0.000372177,-0.000316558,
10:09.1,,,-4.31434E-05,0.000636495,
10:09.1,,,-0.000420258,0.000861309,
10:09.1,0.001414604,113.199,-0.000219096,0.001101716,3
10:09.1,,,-0.000200383,0.000512523,
10:09.1,,,-3.01484E-05,0.000669502,
10:09.1,,,0.000332152,0.000817905,
10:09.1,,,0.000330073,0.00031292,
10:09.1,,,-0.000241187,0.00025964,
10:09.1,,,-0.00052058,0.000101621,
10:09.1,,,-0.000418699,0.000161138,
10:09.1,,,-0.000282251,0.000333712,
10:09.1,,,0.000369058,0.000293167,
10:09.1,0.001414604,113.199,0.000584775,0.000228712,3
10:10.1,,,0.000246125,-0.000225073,
10:10.1,,,-0.000284591,-0.000530196,
10:10.1,,,-0.000306942,-0.000497449,
10:10.1,,,2.44306E-05,-5.50988E-05,
10:10.1,,,0.00012917,0.000541112,
10:10.1,,,0.000372437,-0.000250544,
10:10.1,,,0.000255482,-0.000605307,
10:10.1,,,-0.000154121,-0.000557745,
10:10.1,,,-0.000240667,-0.000678599,
10:10.1,0.001004832,113.201,0.00018089,0.000221435,3
10:10.1,,,0.000342548,0.000489132,
10:10.1,,,0.000423897,0.000223774,
10:10.1,,,0.000356323,-0.000119554,
10:10.1,,,0.000075371,0.000161658,
10:10.1,,,2.57301E-05,0.00090861,
10:10.1,,,4.31434E-05,0.000395568,
10:10.1,,,0.000148143,4.78216E-05,
10:10.1,,,0.000238588,2.75494E-05,
10:10.1,,,0.000139826,0.000365939,
10:10.1,0.001414604,113.201,-0.000189987,0.000553847,3
10:10.1,,,-0.000252103,0.00080491,
10:10.1,,,-0.000292907,0.000878462,
10:10.1,,,-0.000175173,0.000448068,
10:10.1,,,9.90219E-05,-0.000309801,
10:10.1,,,0.00012995,-0.000887559,
10:10.1,,,0.000100321,-0.0001037,
10:10.1,,,-0.000134108,-0.000226113,
10:10.1,,,-0.000262759,0.000123712,
10:10.1,,,-0.000242747,0.000457944,
10:10.1,-0.000409772,113.196,-0.000119034,0.000348266,3
10:10.1,,,0.000190767,4.70419E-05,
10:10.1,,,0.000310321,-0.000964749,
10:10.1,,,0.000225853,-0.000762027,
10:10.1,,,-0.000113836,1.94925E-05,
10:10.1,,,-0.000302004,0.000112277,
10:10.1,,,-0.000122153,-0.000270556,
10:10.1,,,7.97893E-05,-0.000782039,
10:10.1,,,0.000221175,-0.001187483,
10:10.1,,,0.000195705,-0.00085871,
10:10.1,0.000502416,113.196,7.51111E-05,-0.000698611,3
10:10.1,,,-0.000122413,-0.000574379,
10:10.1,,,-8.39477E-05,-0.000354244,
10:10.1,,,9.85021E-05,-0.000445209,
10:10.1,,,0.000197004,-0.000317338,
10:10.1,,,0.000279133,-0.000193106,
10:10.1,,,0.000205581,-0.000893016,
10:10.1,,,8.55071E-05,-0.001179166,
10:10.1,,,-1.22153E-05,-0.001036741,
10:10.1,,,-0.000121633,-0.000194405,
10:10.1,0.000502416,113.196,-0.000101361,0.00093694,3
10:10.1,,,-0.000135408,0.000815046,
10:10.1,,,-0.000173873,0.001005293,
10:10.1,,,-0.000177252,0.001523534,
10:10.1,,,-0.000186088,0.001673756,
10:10.1,,,-1.11757E-05,0.001752246,
10:10.1,,,7.797E-07,0.00197576,
10:10.1,,,-1.61138E-05,0.002190177,
10:10.1,,,-1.8193E-06,0.002646562,
10:10.1,,,-4.80815E-05,0.002500238,
10:10.1,0.000502416,113.198,2.3391E-06,0.002202393,3
10:10.1,,,7.82299E-05,0.002134299,
10:10.1,,,0.000154121,0.001999151,
10:10.1,,,0.000176732,0.001634251,
10:10.1,,,4.02845E-05,0.00127403,
10:10.1,,,-7.95294E-05,0.001191901,
10:10.1,,,-8.78462E-05,0.001154996,
10:10.1,,,9.56432E-05,0.001262594,
10:10.1,,,0.000327734,0.000966308,
10:10.1,,,0.000334491,0.000186088,
10:10.1,0.000502416,113.197,0.000232091,-0.001279488,3
10:10.1,,,0.000109938,-0.001522234,
10:10.1,,,0.000124492,-0.000724341,
10:10.1,,,0.000292907,9.0965E-06,
10:10.1,,,0.000425716,-0.000146064,
10:10.1,,,0.000185049,-0.000563203,
10:10.1,,,4.05444E-05,-0.001212434,
10:10.1,,,0.000028589,-0.001750686,
10:10.1,,,-1.61138E-05,-0.000745653,
10:10.1,,,-8.3168E-06,-0.000510184,
10:10.1,0,113.198,-0.000198304,2.62499E-05,3
10:10.1,,,-0.000186348,0.000735257,
10:10.1,,,-0.000134888,0.000733698,
10:10.1,,,-0.000169715,0.000644032,
10:10.1,,,-0.000165296,0.000394528,
10:10.1,,,-0.00020844,0.0002612,
10:10.1,,,-1.74133E-05,-6.70542E-05,
10:10.1,,,0.000012995,0.000662485,
10:10.1,,,-5.48389E-05,0.001832815,
10:10.1,,,-9.6163E-06,0.001650625,
10:10.1,0.001824376,113.198,-0.000112017,0.001234785,3
10:10.1,,,-0.00018245,0.001494945,
10:10.1,,,-0.00028615,0.001335626,
10:10.1,,,-3.17078E-05,0.000377375,
10:10.1,,,0.000248464,0.000548649,
10:10.1,,,0.00033813,0.001220231,
10:10.1,,,0.00039115,0.001245961,
10:10.1,,,0.000219875,0.001138882,
10:10.1,,,0.000137747,0.000698351,
10:10.1,,,0.000377115,0.000765665,
10:10.1,9.26E-05,113.196,0.000563723,0.000704069,3
10:11.1,,,0.000426236,0.000681978,
10:11.1,,,0.000413501,0.00041714,
10:11.1,,,0.000351905,0.000562424,
10:11.1,,,0.000306422,0.001538868,
10:11.1,,,0.000187128,0.000944996,
10:11.1,,,0.000147103,0.000772423,
10:11.1,,,0.000111757,0.000336571,
10:11.1,,,5.79577E-05,-0.000183489,
10:11.1,,,0.000220395,0.00023443,
10:11.1,0.000912188,113.2,6.99131E-05,-5.76978E-05,3
10:11.1,,,6.73141E-05,-0.000205321,
10:11.1,,,7.71903E-05,-0.000879502,
10:11.1,,,-1.68935E-05,-0.000629218,
10:11.1,,,-0.00005198,-0.000127351,
10:11.1,,,-9.59031E-05,-0.000119814,
10:11.1,,,-0.000199603,0.000444429,
10:11.1,,,-0.000204022,-7.22522E-05,
10:11.1,,,-9.20046E-05,-0.000739675,
10:11.1,,,-6.83537E-05,-0.001131605,
10:11.1,0.000912188,113.199,-0.000115656,-0.001077805,3
10:11.1,,,-0.000309541,-0.000253662,
10:11.1,,,-0.000159319,0.000281732,
10:11.1,,,-0.000125792,0.00127273,
10:11.1,,,-6.70542E-05,0.000970727,
10:11.1,,,0.000160358,4.96409E-05,
10:11.1,,,0.000131509,0.000148403,
10:11.1,,,5.32795E-05,0.000124492,
10:11.1,,,9.22645E-05,0.000438711,
10:11.1,,,0.000161918,0.00062272,
10:11.1,0.002234148,113.197,-0.000080569,0.001389685,3
10:11.1,,,-8.99254E-05,0.001280267,
10:11.1,,,6.99131E-05,0.000965009,
10:11.1,,,0.000137227,0.000693413,
10:11.1,,,0.000138267,-0.000385432,
10:11.1,,,4.21038E-05,-0.00038907,
10:11.1,,,0.000007797,-0.000346967,
10:11.1,,,5.06805E-05,-0.000159839,
10:11.1,,,0.000140086,0.000168415,
10:11.1,,,0.000159579,0.0003111,
10:11.1,0.000912188,113.196,0.000119554,0.000696792,3
10:11.1,,,8.52472E-05,0.000580877,
10:11.1,,,0.000149443,0.000451186,
10:11.1,,,9.85021E-05,-0.000253403,
10:11.1,,,7.32918E-05,-0.000879502,
10:11.1,,,-8.8366E-06,-0.000235729,
10:11.1,,,-0.000031188,0.000267177,
10:11.1,,,0.000134368,0.000383353,
10:11.1,,,-3.74256E-05,-0.000418959,
10:11.1,,,-9.20046E-05,-0.000965269,
10:11.1,0,113.199,-7.95294E-05,-0.000833239,3
10:11.1,,,1.22153E-05,-0.000192586,
10:11.1,,,0.000166596,0.00036308,
10:11.1,,,1.71534E-05,0.000353724,
10:11.1,,,-3.71657E-05,0.000166596,
10:11.1,,,-9.40838E-05,0.000505506,
10:11.1,,,5.27597E-05,0.000351905,
10:11.1,,,0.000163217,-0.000380494,
10:11.1,,,6.18562E-05,-0.000108378,
10:11.1,,,-0.000105779,-0.000213898,
10:11.1,0.000912188,113.201,-0.00041558,1.27351E-05,3
10:11.1,,,-0.000307982,-0.000670802,
10:11.1,,,-6.91334E-05,-0.000852472,
10:11.1,,,-3.84652E-05,-0.000136448,
10:11.1,,,-0.000210519,0.000297066,
10:11.1,,,-0.000248724,0.000708747,
10:11.1,,,-7.87497E-05,0.000785938,
10:11.1,,,-0.00010396,0.000724081,
10:11.1,,,-4.86013E-05,0.00018219,
10:11.1,,,9.33041E-05,0.000126831,
10:11.1,0,113.2,0.000177772,0.000714725,3
10:11.1,,,0.000173353,0.001383448,
10:11.1,,,0.000075371,0.000784378,
10:11.1,,,-4.31434E-05,0.000238328,
10:11.1,,,-0.000108638,0.000502907,
10:11.1,,,-0.000173093,0.000905752,
10:11.1,,,-0.000117995,0.000412201,
10:11.1,,,-3.6386E-06,-9.3564E-06,
10:11.1,,,4.52226E-05,-0.000359442,
10:11.1,,,5.9777E-06,-0.000238848,
10:11.1,0.000409772,113.199,-0.000102661,3.06682E-05,3
10:11.1,,,-4.65221E-05,-9.07051E-05,
10:11.1,,,-7.58908E-05,0.000480815,
10:11.1,,,5.35394E-05,-0.000163737,
10:11.1,,,9.20046E-05,-0.000715765,
10:11.1,,,-3.76855E-05,-0.000813227,
10:11.1,,,-0.000109938,-0.00044183,
10:11.1,,,-0.000243007,-0.000403365,
10:11.1,,,-0.000123453,-0.000378674,
10:11.1,,,-0.000219616,-0.000191546,
10:11.1,0,113.199,-0.000229232,-0.000484194,3
10:11.1,,,-0.000254442,-0.000635196,
10:11.1,,,-0.000195185,-0.000296286,
10:11.1,,,2.62499E-05,0.000371397,
10:11.1,,,-6.13364E-05,0.000560085,
10:11.1,,,0.000108898,0.000344108,
10:11.1,,,1.71534E-05,0.000447808,
10:11.1,,,2.28712E-05,0.000218316,
10:11.1,,,0.000188687,-0.000602188,
10:11.1,,,0.000229492,-0.000250024,
10:11.1,-0.000912188,113.199,0.000199343,5.9777E-06,3
10:12.1,,,9.0965E-06,0.000475877,
10:12.1,,,0.000126052,0.000394008,
10:12.1,,,7.95294E-05,5.82176E-05,
10:12.1,,,-6.4975E-06,-0.00031084,
10:12.1,,,-9.33041E-05,-0.000353464,
10:12.1,,,-0.0002087,-0.000267177,
10:12.1,,,-0.000141646,0.000064975,
10:12.1,,,-8.3168E-06,0.000938499,
10:12.1,,,5.01607E-05,0.000450667,
10:12.1,0.000502416,113.203,-9.12249E-05,0.000788277,3
10:12.1,,,-0.000379974,0.000959031,
10:12.1,,,-0.000388291,0.000281732,
10:12.1,,,-0.000121893,-0.000250544,
10:12.1,,,-0.000113057,-0.000612584,
