DateTime,Displacement_Y,Displacement_Z
17:16.2,-0.00224295,113.201
17:17.2,-0.00224099,113.201
17:17.2,-0.00223902,113.201
17:17.2,-0.00223705,113.201
17:17.2,-0.00223507,113.201
17:17.2,-0.00223308,113.201
17:17.2,-0.00223109,113.201
17:17.2,-0.0022291,113.201
17:17.2,-0.00222709,113.201
17:17.2,-0.00222508,113.201
17:17.2,-0.00223405,113.198
17:17.2,-0.00223212,113.198
17:17.2,-0.00223017,113.198
17:17.2,-0.00222821,113.198
17:17.2,-0.00222624,113.198
17:17.2,-0.00222425,113.198
17:17.2,-0.00222227,113.198
17:17.2,-0.00222027,113.198
17:17.2,-0.00221827,113.198
17:17.2,-0.00221626,113.198
17:17.2,-0.003636,113.199
17:17.2,-0.00364749,113.199
17:17.2,-0.00365896,113.199
17:17.2,-0.00367042,113.199
17:17.2,-0.00368188,113.199
17:17.2,-0.00369333,113.199
17:17.2,-0.00370477,113.199
17:17.2,-0.0037162,113.199
17:17.2,-0.00372762,113.199
17:17.2,-0.00373903,113.199
17:17.2,-0.00265375,113.203
17:17.2,-0.00265473,113.203
17:17.2,-0.00265568,113.203
17:17.2,-0.00265663,113.203
17:17.2,-0.00265757,113.203
17:17.2,-0.0026585,113.203
17:17.2,-0.00265943,113.203
17:17.2,-0.00266037,113.203
17:17.2,-0.0026613,113.203
17:17.2,-0.00266222,113.203
17:17.2,-0.00354817,113.202
17:17.2,-0.00355749,113.202
17:17.2,-0.00356681,113.202
17:17.2,-0.00357612,113.202
17:17.2,-0.00358542,113.202
17:17.2,-0.00359473,113.202
17:17.2,-0.00360403,113.202
17:17.2,-0.00361333,113.202
17:17.2,-0.00362262,113.202
17:17.2,-0.0036319,113.202
17:17.2,-0.00134257,113.207
17:17.2,-0.00132997,113.207
17:17.2,-0.00131737,113.207
17:17.2,-0.00130478,113.207
17:17.2,-0.00129218,113.207
17:17.2,-0.00127958,113.207
17:17.2,-0.00126696,113.207
17:17.2,-0.00125432,113.208
17:17.2,-0.00124168,113.208
17:17.2,-0.00122902,113.208
17:17.2,-0.00263123,113.204
17:17.2,-0.00263202,113.204
17:17.2,-0.0026328,113.204
17:17.2,-0.00263356,113.204
17:17.2,-0.00263432,113.204
17:17.2,-0.00263508,113.204
17:17.2,-0.00263583,113.204
17:17.2,-0.00263658,113.204
17:17.2,-0.00263731,113.204
17:17.2,-0.00263803,113.204
17:17.2,-0.00354796,113.202
17:17.2,-0.00355732,113.202
17:17.2,-0.00356669,113.202
17:17.2,-0.00357605,113.202
17:17.2,-0.0035854,113.202
17:17.2,-0.00359476,113.202
17:17.2,-0.00360412,113.202
17:17.2,-0.00361347,113.202
17:17.2,-0.00362282,113.202
17:17.2,-0.00363218,113.202
17:17.2,-0.00315074,113.199
17:17.2,-0.00315543,113.199
17:17.2,-0.00316012,113.199
17:17.2,-0.00316481,113.199
17:17.2,-0.0031695,113.199
17:17.2,-0.00317418,113.199
17:17.2,-0.00317886,113.199
17:17.2,-0.00318354,113.199
17:17.2,-0.00318822,113.199
17:17.2,-0.0031929,113.199
17:17.2,-0.00314679,113.201
17:17.2,-0.003151,113.201
17:17.2,-0.00315521,113.201
17:17.2,-0.00315943,113.201
17:17.2,-0.00316365,113.201
17:17.2,-0.00316786,113.201
17:17.2,-0.00317207,113.201
17:17.2,-0.0031763,113.201
17:17.2,-0.00318053,113.201
17:17.2,-0.00318476,113.201
17:17.2,-0.00314672,113.206
17:18.2,-0.00315055,113.206
17:18.2,-0.00315438,113.206
17:18.2,-0.00315822,113.206
17:18.2,-0.00316205,113.206
17:18.2,-0.00316587,113.206
17:18.2,-0.00316969,113.206
17:18.2,-0.00317351,113.206
17:18.2,-0.00317733,113.206
17:18.2,-0.00318115,113.206
17:18.2,-0.00133852,113.206
17:18.2,-0.00132477,113.206
17:18.2,-0.00131101,113.206
17:18.2,-0.00129725,113.206
17:18.2,-0.00128349,113.206
17:18.2,-0.00126972,113.206
17:18.2,-0.00125595,113.206
17:18.2,-0.00124218,113.206
17:18.2,-0.00122841,113.206
17:18.2,-0.00121462,113.206
17:18.2,-0.00222497,113.205
17:18.2,-0.00222092,113.205
17:18.2,-0.00221689,113.205
17:18.2,-0.00221286,113.205
17:18.2,-0.00220883,113.205
17:18.2,-0.00220481,113.205
17:18.2,-0.00220078,113.205
17:18.2,-0.00219677,113.205
17:18.2,-0.00219275,113.205
17:18.2,-0.00218873,113.205
17:18.2,-0.00263984,113.205
17:18.2,-0.00264015,113.205
17:18.2,-0.00264046,113.205
17:18.2,-0.00264076,113.205
17:18.2,-0.00264106,113.205
17:18.2,-0.00264135,113.205
17:18.2,-0.00264164,113.205
17:18.2,-0.00264193,113.205
17:18.2,-0.00264222,113.205
17:18.2,-0.00264251,113.205
17:18.2,-0.00264391,113.206
17:18.2,-0.00264422,113.206
17:18.2,-0.00264452,113.206
17:18.2,-0.00264481,113.206
17:18.2,-0.00264509,113.206
17:18.2,-0.00264536,113.206
17:18.2,-0.00264563,113.206
17:18.2,-0.00264591,113.206
17:18.2,-0.0026462,113.206
17:18.2,-0.00264649,113.206
17:18.2,-0.00223781,113.205
17:18.2,-0.00223421,113.205
17:18.2,-0.00223058,113.205
17:18.2,-0.00222695,113.205
17:18.2,-0.00222332,113.205
17:18.2,-0.0022197,113.205
17:18.2,-0.00221607,113.205
17:18.2,-0.00221245,113.205
17:18.2,-0.00220882,113.205
17:18.2,-0.00220518,113.205
17:18.2,-0.00223386,113.203
17:18.2,-0.00223051,113.203
17:18.2,-0.00222716,113.203
17:18.2,-0.00222381,113.203
17:18.2,-0.00222045,113.203
17:18.2,-0.00221709,113.203
17:18.2,-0.00221372,113.203
17:18.2,-0.00221035,113.203
17:18.2,-0.00220697,113.203
17:18.2,-0.00220358,113.203
17:18.2,-0.0017359,113.208
17:18.2,-0.00172808,113.208
17:18.2,-0.00172027,113.208
17:18.2,-0.00171246,113.208
17:18.2,-0.00170466,113.208
17:18.2,-0.00169686,113.208
17:18.2,-0.00168906,113.208
17:18.2,-0.00168126,113.208
17:18.2,-0.00167345,113.208
17:18.2,-0.00166564,113.208
17:18.2,-0.00173108,113.203
17:18.2,-0.00172395,113.203
17:18.2,-0.00171681,113.203
17:18.2,-0.00170967,113.203
17:18.2,-0.00170253,113.203
17:18.2,-0.00169539,113.203
17:18.2,-0.00168824,113.203
17:18.2,-0.00168107,113.203
17:18.2,-0.00167388,113.203
17:18.2,-0.00166669,113.203
17:18.2,-0.00263517,113.204
17:18.2,-0.00263725,113.204
17:18.2,-0.00263932,113.204
17:18.2,-0.00264139,113.204
17:18.2,-0.00264346,113.204
17:18.2,-0.00264553,113.204
17:18.2,-0.0026476,113.204
17:18.2,-0.00264966,113.204
17:18.2,-0.00265171,113.204
17:18.2,-0.00265374,113.204
17:18.2,-0.000429731,113.204
17:19.2,-0.000410564,113.204
17:19.2,-0.000391397,113.204
17:19.2,-0.000372229,113.204
17:19.2,-0.000353059,113.204
17:19.2,-0.000333884,113.204
17:19.2,-0.000314698,113.204
17:19.2,-0.000295506,113.204
17:19.2,-0.000276311,113.204
17:19.2,-0.000257114,113.204
17:19.2,-0.00352662,113.204
17:19.2,-0.0035387,113.204
17:19.2,-0.00355077,113.204
17:19.2,-0.00356283,113.204
17:19.2,-0.00357489,113.204
17:19.2,-0.00358694,113.204
17:19.2,-0.00359899,113.204
17:19.2,-0.00361103,113.204
17:19.2,-0.00362307,113.204
17:19.2,-0.0036351,113.204
17:19.2,-0.00184057,113.202
17:19.2,-0.00183543,113.202
17:19.2,-0.00183028,113.202
17:19.2,-0.00182513,113.202
17:19.2,-0.00181997,113.202
17:19.2,-0.00181483,113.202
17:19.2,-0.00180968,113.202
17:19.2,-0.00180453,113.202
17:19.2,-0.00179938,113.202
17:19.2,-0.00179423,113.202
17:19.2,-0.00313427,113.199
17:19.2,-0.00314192,113.199
17:19.2,-0.00314957,113.199
17:19.2,-0.00315722,113.199
17:19.2,-0.00316487,113.199
17:19.2,-0.0031725,113.199
17:19.2,-0.00318013,113.199
17:19.2,-0.00318775,113.199
17:19.2,-0.00319537,113.199
17:19.2,-0.00320299,113.199
17:19.2,-0.00224283,113.202
17:19.2,-0.00224124,113.202
17:19.2,-0.00223965,113.202
17:19.2,-0.00223805,113.202
17:19.2,-0.00223645,113.202
17:19.2,-0.00223483,113.202
17:19.2,-0.00223321,113.202
17:19.2,-0.00223159,113.202
17:19.2,-0.00222998,113.202
17:19.2,-0.00222836,113.202
17:19.2,-0.00133,113.203
17:19.2,-0.00131984,113.203
17:19.2,-0.00130966,113.203
17:19.2,-0.00129948,113.203
17:19.2,-0.00128929,113.203
17:19.2,-0.00127909,113.203
17:19.2,-0.0012689,113.203
17:19.2,-0.0012587,113.203
17:19.2,-0.00124849,113.203
17:19.2,-0.00123828,113.203
17:19.2,-0.00222521,113.2
17:19.2,-0.00222447,113.2
17:19.2,-0.00222372,113.2
17:19.2,-0.00222296,113.2
17:19.2,-0.00222219,113.2
17:19.2,-0.00222143,113.2
17:19.2,-0.00222066,113.2
17:19.2,-0.00221989,113.2
17:19.2,-0.0022191,113.2
17:19.2,-0.00221831,113.2
17:19.2,-0.002234,113.2
17:19.2,-0.00223336,113.2
17:19.2,-0.00223273,113.2
17:19.2,-0.00223208,113.2
17:19.2,-0.00223143,113.2
17:19.2,-0.00223076,113.2
17:19.2,-0.00223009,113.2
17:19.2,-0.00222942,113.2
17:19.2,-0.00222874,113.2
17:19.2,-0.00222807,113.2
17:19.2,-0.00264022,113.198
17:19.2,-0.00264345,113.198
17:19.2,-0.00264667,113.198
17:19.2,-0.00264988,113.198
17:19.2,-0.00265307,113.198
17:19.2,-0.00265625,113.198
17:19.2,-0.00265943,113.198
17:19.2,-0.0026626,113.198
17:19.2,-0.00266575,113.198
17:19.2,-0.00266889,113.198
17:19.2,-0.00264417,113.199
17:19.2,-0.00264703,113.199
17:19.2,-0.00264988,113.199
17:19.2,-0.00265273,113.199
17:19.2,-0.00265557,113.199
17:19.2,-0.00265839,113.199
17:19.2,-0.0026612,113.199
17:19.2,-0.002664,113.199
17:19.2,-0.00266679,113.199
17:19.2,-0.00266956,113.199
17:19.2,-0.00223804,113.2
17:20.2,-0.00223667,113.2
17:20.2,-0.00223529,113.2
17:20.2,-0.00223391,113.2
17:20.2,-0.0022325,113.2
17:20.2,-0.00223109,113.2
17:20.2,-0.00222967,113.2
17:20.2,-0.00222825,113.2
17:20.2,-0.00222682,113.2
17:20.2,-0.00222537,113.2
17:20.2,-0.00264019,113.197
17:20.2,-0.00264267,113.197
17:20.2,-0.00264515,113.197
17:20.2,-0.00264762,113.197
17:20.2,-0.00265009,113.197
17:20.2,-0.00265257,113.197
17:20.2,-0.00265504,113.197
17:20.2,-0.00265751,113.197
17:20.2,-0.00265997,113.197
17:20.2,-0.0026624,113.197
17:20.2,-0.00133389,113.198
17:20.2,-0.00132366,113.198
17:20.2,-0.00131343,113.198
17:20.2,-0.0013032,113.198
17:20.2,-0.00129296,113.198
17:20.2,-0.00128272,113.198
17:20.2,-0.00127248,113.198
17:20.2,-0.00126223,113.198
17:20.2,-0.00125196,113.198
17:20.2,-0.00124168,113.198
17:20.2,-0.00222524,113.197
17:20.2,-0.00222441,113.197
17:20.2,-0.00222357,113.197
17:20.2,-0.00222271,113.197
17:20.2,-0.00222184,113.197
17:20.2,-0.00222097,113.197
17:20.2,-0.0022201,113.197
17:20.2,-0.00221922,113.197
17:20.2,-0.00221833,113.197
17:20.2,-0.00221743,113.197
17:20.2,-0.00223399,113.197
17:20.2,-0.00223323,113.197
17:20.2,-0.00223247,113.197
17:20.2,-0.00223172,113.197
17:20.2,-0.00223096,113.197
17:20.2,-0.0022302,113.197
17:20.2,-0.00222941,113.197
17:20.2,-0.00222861,113.197
17:20.2,-0.0022278,113.197
17:20.2,-0.00222699,113.197
17:20.2,-0.00223408,113.197
17:20.2,-0.00223335,113.197
17:20.2,-0.00223263,113.197
17:20.2,-0.00223189,113.197
17:20.2,-0.00223115,113.197
17:20.2,-0.00223041,113.197
17:20.2,-0.00222965,113.197
17:20.2,-0.0022289,113.197
17:20.2,-0.00222815,113.197
17:20.2,-0.0022274,113.197
17:20.2,-0.00304634,113.196
17:20.2,-0.00305338,113.196
17:20.2,-0.00306043,113.196
17:20.2,-0.00306747,113.196
17:20.2,-0.00307451,113.196
17:20.2,-0.00308155,113.196
17:20.2,-0.00308859,113.196
17:20.2,-0.00309564,113.196
17:20.2,-0.00310269,113.196
17:20.2,-0.00310974,113.196
17:20.2,-0.00215017,113.202
17:20.2,-0.00214803,113.202
17:20.2,-0.00214589,113.202
17:20.2,-0.00214374,113.202
17:20.2,-0.0021416,113.202
17:20.2,-0.00213944,113.202
17:20.2,-0.00213729,113.202
17:20.2,-0.00213514,113.202
17:20.2,-0.00213299,113.202
17:20.2,-0.00213082,113.202
17:20.2,-0.00173526,113.2
17:20.2,-0.00172935,113.2
17:20.2,-0.00172344,113.2
17:20.2,-0.00171752,113.2
17:20.2,-0.00171161,113.2
17:20.2,-0.00170569,113.2
17:20.2,-0.00169977,113.2
17:20.2,-0.00169384,113.2
17:20.2,-0.00168793,113.2
17:20.2,-0.00168202,113.2
17:20.2,-0.00222919,113.199
17:20.2,-0.00222854,113.199
17:20.2,-0.00222789,113.199
17:20.2,-0.00222723,113.199
17:20.2,-0.00222657,113.199
17:20.2,-0.00222592,113.199
17:20.2,-0.00222528,113.199
17:20.2,-0.00222465,113.199
17:20.2,-0.00222404,113.199
17:20.2,-0.00222342,113.199
17:21.2,-0.00354426,113.198
17:21.2,-0.00355621,113.198
17:21.2,-0.00356817,113.198
17:21.2,-0.00358015,113.198
17:21.2,-0.00359213,113.198
17:21.2,-0.00360412,113.198
17:21.2,-0.00361611,113.198
17:21.2,-0.00362809,113.198
17:21.2,-0.00364008,113.198
17:21.2,-0.00365206,113.198
17:21.2,-0.00184072,113.199
17:21.2,-0.00183539,113.199
17:21.2,-0.00183006,113.199
17:21.2,-0.00182474,113.199
17:21.2,-0.00181943,113.199
17:21.2,-0.00181413,113.199
17:21.2,-0.00180882,113.199
17:21.2,-0.00180352,113.199
17:21.2,-0.00179823,113.199
17:21.2,-0.00179295,113.199
17:21.2,-0.00223018,113.199
17:21.2,-0.00222912,113.199
17:21.2,-0.00222807,113.199
17:21.2,-0.00222702,113.199
17:21.2,-0.00222597,113.199
17:21.2,-0.00222493,113.199
17:21.2,-0.00222388,113.199
17:21.2,-0.00222283,113.199
17:21.2,-0.00222177,113.199
17:21.2,-0.00222072,113.199
17:21.2,-0.00444831,113.198
17:21.2,-0.00446847,113.198
17:21.2,-0.00448863,113.198
17:21.2,-0.00450878,113.198
17:21.2,-0.00452893,113.198
17:21.2,-0.00454908,113.198
17:21.2,-0.00456923,113.198
17:21.2,-0.00458937,113.198
17:21.2,-0.00460951,113.198
17:21.2,-0.00462965,113.198
17:21.2,-0.00266175,113.2
17:21.2,-0.00266299,113.2
17:21.2,-0.00266424,113.2
17:21.2,-0.00266548,113.2
17:21.2,-0.00266673,113.2
17:21.2,-0.00266799,113.2
17:21.2,-0.00266924,113.2
17:21.2,-0.00267049,113.2
17:21.2,-0.00267175,113.2
17:21.2,-0.00267301,113.2
17:21.2,-0.00314214,113.201
17:21.2,-0.00314786,113.201
17:21.2,-0.00315358,113.201
17:21.2,-0.00315929,113.201
17:21.2,-0.00316501,113.201
17:21.2,-0.00317072,113.201
17:21.2,-0.00317643,113.201
17:21.2,-0.00318214,113.201
17:21.2,-0.00318785,113.201
17:21.2,-0.00319356,113.201
17:21.2,-0.00133864,113.205
17:21.2,-0.00132664,113.205
17:21.2,-0.00131464,113.205
17:21.2,-0.00130264,113.205
17:21.2,-0.00129065,113.205
17:21.2,-0.00127864,113.205
17:21.2,-0.00126662,113.205
17:21.2,-0.00125458,113.205
17:21.2,-0.00124255,113.205
17:21.2,-0.00123052,113.205
17:21.2,-0.00222512,113.203
17:21.2,-0.00222265,113.203
17:21.2,-0.00222016,113.203
17:21.2,-0.00221765,113.203
17:21.2,-0.00221512,113.203
17:21.2,-0.00221259,113.203
17:21.2,-0.00221006,113.203
17:21.2,-0.00220752,113.203
17:21.2,-0.00220498,113.203
17:21.2,-0.00220243,113.203
17:21.2,-0.00083181,113.206
17:21.2,-0.000816215,113.206
17:21.2,-0.000800613,113.206
17:21.2,-0.000785009,113.206
17:21.2,-0.000769398,113.206
17:21.2,-0.000753779,113.206
17:21.2,-0.000738163,113.206
17:21.2,-0.000722543,113.206
17:21.2,-0.000706909,113.206
17:21.2,-0.000691263,113.206
17:21.2,-0.0022203,113.202
17:21.2,-0.00221934,113.202
17:21.2,-0.00221837,113.202
17:21.2,-0.00221741,113.202
17:21.2,-0.00221647,113.202
17:21.2,-0.00221552,113.202
17:21.2,-0.00221456,113.202
17:21.2,-0.00221359,113.202
17:21.2,-0.00221261,113.202
17:21.2,-0.00221164,113.202
17:21.2,-0.00264007,113.202
17:22.2,-0.00264318,113.202
17:22.2,-0.00264628,113.202
17:22.2,-0.00264938,113.202
17:22.2,-0.00265246,113.202
17:22.2,-0.00265553,113.202
17:22.2,-0.0026586,113.202
17:22.2,-0.00266166,113.202
17:22.2,-0.00266472,113.202
17:22.2,-0.00266777,113.202
17:22.2,-0.00174008,113.205
17:22.2,-0.00173425,113.205
17:22.2,-0.00172841,113.205
17:22.2,-0.00172257,113.205
17:22.2,-0.00171671,113.205
17:22.2,-0.00171085,113.205
17:22.2,-0.00170497,113.205
17:22.2,-0.0016991,113.205
17:22.2,-0.00169322,113.205
17:22.2,-0.00168733,113.205
17:22.2,-0.00263537,113.203
17:22.2,-0.00263854,113.203
17:22.2,-0.00264169,113.203
17:22.2,-0.00264485,113.203
17:22.2,-0.00264799,113.203
17:22.2,-0.00265113,113.203
17:22.2,-0.00265426,113.203
17:22.2,-0.00265739,113.203
17:22.2,-0.00266053,113.203
17:22.2,-0.00266366,113.203
17:22.2,-0.00133391,113.208
17:22.2,-0.00132435,113.208
17:22.2,-0.00131478,113.208
17:22.2,-0.0013052,113.208
17:22.2,-0.00129562,113.208
17:22.2,-0.00128603,113.208
17:22.2,-0.00127643,113.208
17:22.2,-0.00126683,113.208
17:22.2,-0.00125724,113.208
17:22.2,-0.00124765,113.208
17:22.2,-0.00263143,113.205
17:22.2,-0.00263509,113.205
17:22.2,-0.00263876,113.205
17:22.2,-0.00264241,113.205
17:22.2,-0.00264607,113.205
17:22.2,-0.00264972,113.205
17:22.2,-0.0026534,113.205
17:22.2,-0.00265708,113.205
17:22.2,-0.00266076,113.205
17:22.2,-0.00266443,113.205
17:22.2,-0.002238,113.202
17:22.2,-0.00223758,113.202
17:22.2,-0.00223717,113.202
17:22.2,-0.00223677,113.202
17:22.2,-0.00223635,113.202
17:22.2,-0.00223593,113.202
17:22.2,-0.00223551,113.202
17:22.2,-0.0022351,113.202
17:22.2,-0.00223467,113.202
17:22.2,-0.00223424,113.202
17:22.2,-0.00223415,113.205
17:22.2,-0.00223371,113.205
17:22.2,-0.00223327,113.205
17:22.2,-0.00223282,113.205
17:22.2,-0.00223238,113.205
17:22.2,-0.00223195,113.205
17:22.2,-0.00223151,113.205
17:22.2,-0.00223108,113.205
17:22.2,-0.00223063,113.205
17:22.2,-0.00223017,113.205
17:22.2,-0.00182798,113.206
17:22.2,-0.00182368,113.206
17:22.2,-0.0018194,113.206
17:22.2,-0.00181512,113.206
17:22.2,-0.00181085,113.206
17:22.2,-0.00180658,113.206
17:22.2,-0.0018023,113.206
17:22.2,-0.00179803,113.206
17:22.2,-0.00179375,113.206
17:22.2,-0.00178948,113.206
17:22.2,-0.00223016,113.204
17:22.2,-0.00223011,113.204
17:22.2,-0.00223008,113.204
17:22.2,-0.00223004,113.204
17:22.2,-0.00223,113.204
17:22.2,-0.00222997,113.204
17:22.2,-0.00222995,113.204
17:22.2,-0.00222993,113.204
17:22.2,-0.00222991,113.204
17:22.2,-0.00222989,113.204
17:22.2,-0.00223411,113.204
17:22.2,-0.00223414,113.204
17:22.2,-0.00223417,113.204
17:22.2,-0.00223422,113.204
17:22.2,-0.00223426,113.204
17:22.2,-0.0022343,113.204
17:22.2,-0.00223433,113.204
17:22.2,-0.00223436,113.204
17:22.2,-0.0022344,113.204
17:22.2,-0.00223444,113.204
17:22.2,-0.000923939,113.207
17:23.2,-0.000911515,113.207
17:23.2,-0.000899086,113.207
17:23.2,-0.000886658,113.207
17:23.2,-0.000874227,113.207
17:23.2,-0.000861792,113.207
17:23.2,-0.000849351,113.207
17:23.2,-0.000836905,113.207
17:23.2,-0.000824458,113.207
17:23.2,-0.000812011,113.207
17:23.2,-0.00312548,113.205
17:23.2,-0.00313515,113.205
17:23.2,-0.0031448,113.205
17:23.2,-0.00315445,113.205
17:23.2,-0.0031641,113.205
17:23.2,-0.00317375,113.205
17:23.2,-0.0031834,113.205
17:23.2,-0.00319305,113.205
17:23.2,-0.0032027,113.205
17:23.2,-0.00321236,113.205
17:23.2,-0.00264906,113.204
17:23.2,-0.00265327,113.204
17:23.2,-0.00265748,113.204
17:23.2,-0.00266171,113.204
17:23.2,-0.00266593,113.204
17:23.2,-0.00267016,113.204
17:23.2,-0.00267439,113.204
17:23.2,-0.00267863,113.204
17:23.2,-0.00268289,113.204
17:23.2,-0.00268715,113.204
17:23.2,-0.00133413,113.205
17:23.2,-0.00132549,113.205
17:23.2,-0.00131685,113.205
17:23.2,-0.0013082,113.205
17:23.2,-0.00129957,113.205
17:23.2,-0.00129094,113.205
17:23.2,-0.00128232,113.205
17:23.2,-0.00127369,113.205
17:23.2,-0.00126506,113.205
17:23.2,-0.00125645,113.205
17:23.2,-0.00263151,113.202
17:23.2,-0.00263608,113.202
17:23.2,-0.00264064,113.202
17:23.2,-0.0026452,113.202
17:23.2,-0.00264976,113.202
17:23.2,-0.00265432,113.202
17:23.2,-0.00265888,113.202
17:23.2,-0.00266345,113.202
17:23.2,-0.00266803,113.202
17:23.2,-0.00267261,113.202
17:23.2,-0.001334,113.206
17:23.2,-0.00132582,113.206
17:23.2,-0.00131763,113.206
17:23.2,-0.00130943,113.206
17:23.2,-0.00130123,113.206
17:23.2,-0.00129304,113.206
17:23.2,-0.00128484,113.206
17:23.2,-0.00127664,113.206
17:23.2,-0.00126844,113.206
17:23.2,-0.00126025,113.206
17:23.2,-0.00222542,113.204
17:23.2,-0.00222648,113.204
17:23.2,-0.00222753,113.204
17:23.2,-0.00222857,113.204
17:23.2,-0.00222961,113.204
17:23.2,-0.00223066,113.204
17:23.2,-0.00223172,113.204
17:23.2,-0.00223278,113.204
17:23.2,-0.00223384,113.204
17:23.2,-0.0022349,113.204
17:23.2,-0.00223416,113.204
17:23.2,-0.00223521,113.204
17:23.2,-0.00223626,113.204
17:23.2,-0.0022373,113.204
17:23.2,-0.00223834,113.204
17:23.2,-0.00223939,113.204
17:23.2,-0.00224044,113.204
17:23.2,-0.00224149,113.204
17:23.2,-0.00224254,113.204
17:23.2,-0.00224359,113.204
17:23.2,-0.00173629,113.204
17:23.2,-0.00173252,113.204
17:23.2,-0.00172875,113.204
17:23.2,-0.00172498,113.204
17:23.2,-0.0017212,113.204
17:23.2,-0.00171743,113.204
17:23.2,-0.00171365,113.204
17:23.2,-0.00170987,113.204
17:23.2,-0.00170608,113.204
17:23.2,-0.00170229,113.204
17:23.2,-0.00263552,113.201
17:23.2,-0.00264063,113.201
17:23.2,-0.00264574,113.201
17:23.2,-0.00265083,113.201
17:23.2,-0.00265593,113.201
17:23.2,-0.00266103,113.201
17:23.2,-0.00266613,113.201
17:23.2,-0.00267122,113.201
17:23.2,-0.00267631,113.201
17:23.2,-0.00268139,113.201
17:23.2,-0.0026443,113.203
17:24.2,-0.00264898,113.203
17:24.2,-0.00265367,113.203
17:24.2,-0.00265834,113.203
17:24.2,-0.00266301,113.203
17:24.2,-0.00266768,113.203
17:24.2,-0.00267234,113.203
17:24.2,-0.00267698,113.203
17:24.2,-0.00268162,113.203
17:24.2,-0.00268626,113.203
17:24.2,-0.00354842,113.202
17:24.2,-0.0035612,113.202
17:24.2,-0.00357397,113.202
17:24.2,-0.00358672,113.202
17:24.2,-0.00359948,113.202
17:24.2,-0.00361224,113.202
17:24.2,-0.003625,113.202
17:24.2,-0.00363778,113.202
17:24.2,-0.00365055,113.202
17:24.2,-0.00366331,113.202
17:24.2,-0.00265309,113.2
17:24.2,-0.00265612,113.2
17:24.2,-0.00265914,113.2
17:24.2,-0.00266216,113.2
17:24.2,-0.00266518,113.2
17:24.2,-0.0026682,113.2
17:24.2,-0.00267123,113.2
17:24.2,-0.00267426,113.2
17:24.2,-0.00267728,113.2
17:24.2,-0.00268029,113.2
17:24.2,-0.000836107,113.204
17:24.2,-0.000821552,113.204
17:24.2,-0.000807007,113.204
17:24.2,-0.000792468,113.204
17:24.2,-0.000777917,113.204
17:24.2,-0.000763358,113.204
17:24.2,-0.000748801,113.204
17:24.2,-0.000734248,113.204
17:24.2,-0.000719697,113.204
17:24.2,-0.000705143,113.204
17:24.2,-0.00303269,113.206
17:24.2,-0.00304041,113.206
17:24.2,-0.00304812,113.206
17:24.2,-0.00305584,113.206
17:24.2,-0.00306355,113.206
17:24.2,-0.00307125,113.206
17:24.2,-0.00307895,113.206
17:24.2,-0.00308664,113.206
17:24.2,-0.00309433,113.206
17:24.2,-0.003102,113.206
17:24.2,-0.00174398,113.201
17:24.2,-0.00173865,113.201
17:24.2,-0.00173332,113.201
17:24.2,-0.00172799,113.201
17:24.2,-0.00172264,113.201
17:24.2,-0.00171728,113.201
17:24.2,-0.00171191,113.201
17:24.2,-0.00170655,113.201
17:24.2,-0.00170118,113.201
17:24.2,-0.0016958,113.201
17:24.2,-0.00263545,113.201
17:24.2,-0.00263904,113.201
17:24.2,-0.00264263,113.201
17:24.2,-0.00264621,113.201
17:24.2,-0.00264979,113.201
17:24.2,-0.00265337,113.201
17:24.2,-0.00265694,113.201
17:24.2,-0.00266051,113.201
17:24.2,-0.00266407,113.201
17:24.2,-0.00266762,113.201
17:24.2,-0.00314211,113.2
17:24.2,-0.00315013,113.2
17:24.2,-0.00315814,113.2
17:24.2,-0.00316615,113.2
17:24.2,-0.00317415,113.2
17:24.2,-0.00318214,113.2
17:24.2,-0.00319012,113.2
17:24.2,-0.00319809,113.2
17:24.2,-0.00320606,113.2
17:24.2,-0.00321403,113.2
17:24.2,-0.00355314,113.198
17:24.2,-0.00356424,113.198
17:24.2,-0.00357533,113.198
17:24.2,-0.00358641,113.198
17:24.2,-0.00359747,113.198
17:24.2,-0.00360853,113.198
17:24.2,-0.00361958,113.198
17:24.2,-0.00363062,113.198
17:24.2,-0.00364165,113.198
17:24.2,-0.00365265,113.198
17:24.2,-0.00265298,113.201
17:24.2,-0.00265437,113.201
17:24.2,-0.00265575,113.201
17:24.2,-0.00265713,113.201
17:24.2,-0.0026585,113.201
17:24.2,-0.00265985,113.201
17:24.2,-0.00266119,113.201
17:24.2,-0.00266253,113.201
17:24.2,-0.00266387,113.201
17:24.2,-0.00266521,113.201
17:24.2,-0.00273594,113.198
17:25.2,-0.00273793,113.198
17:25.2,-0.00273991,113.198
17:25.2,-0.00274189,113.198
17:25.2,-0.00274385,113.198
17:25.2,-0.00274581,113.198
17:25.2,-0.00274777,113.198
17:25.2,-0.00274975,113.198
17:25.2,-0.00275172,113.198
17:25.2,-0.00275369,113.198
17:25.2,-0.00264491,113.199
17:25.2,-0.00264581,113.199
17:25.2,-0.00264672,113.199
17:25.2,-0.00264762,113.199
17:25.2,-0.00264853,113.199
17:25.2,-0.00264944,113.199
17:25.2,-0.00265035,113.199
17:25.2,-0.00265126,113.199
17:25.2,-0.00265217,113.199
17:25.2,-0.00265308,113.199
17:25.2,-0.00183175,113.197
17:25.2,-0.00182485,113.197
